game_id,is_home,obj_posteam_epa,obj_posteam_wpa,obj_posteam_interception,obj_posteam_fumble,obj_posteam_qb_hit,obj_defteam_epa,obj_defteam_wpa,obj_defteam_interception,obj_defteam_fumble,obj_defteam_qb_hit,obj_pyexp,adv_posteam_epa,adv_posteam_wpa,adv_posteam_interception,adv_posteam_fumble,adv_posteam_qb_hit,adv_defteam_epa,adv_defteam_wpa,adv_defteam_interception,adv_defteam_fumble,adv_defteam_qb_hit,adv_pyexp,obj_team_win
2009_09_CAR_NO,0,-0.14672744513287528,-0.0018969253356558248,0.029723991507430998,0.021231422505307854,0.05732484076433121,-0.07598492033795838,-0.00042801362404166056,0.017857142857142856,0.024553571428571428,0.05133928571428571,0.3325473566511489,0.09209754994745796,0.0031489147771028075,0.011673151750972763,0.023346303501945526,0.038910505836575876,-0.1866168031152123,-0.004220216055583452,0.034334763948497854,0.006437768240343348,0.0944206008583691,0.8226420894754568,0
2009_09_DAL_PHI,0,0.09240893445061474,0.0035646964127253843,0.008492569002123142,0.014861995753715499,0.06794055201698514,-0.007714146920807456,0.0007468326581394006,0.008316008316008316,0.02079002079002079,0.079002079002079,0.7296940555545943,-0.008830243399165218,0.00017659824696478863,0.009070294784580499,0.02040816326530612,0.047619047619047616,-0.16776080151063305,-0.0029241396199142728,0.028169014084507043,0.02414486921529175,0.07645875251509054,0.7564393480675121,1
2009_09_DET_SEA,0,-0.1300411028868026,-0.0017681734592170366,0.02240325865580448,0.016293279022403257,0.0835030549898167,0.04254462455687672,0.0022118779068602537,0.011013215859030838,0.024229074889867842,0.048458149779735685,0.16850394531676796,-0.0738283769227024,-0.002215614779474091,0.010416666666666666,0.025,0.07291666666666667,-0.016360208120736637,0.0010650353287581633,0.00646551724137931,0.02586206896551724,0.09913793103448276,0.44319063427369754,0
2009_09_GB_TB,1,-0.17298966264423776,-0.005293305484165348,0.02466367713004484,0.02466367713004484,0.10986547085201794,0.06549160981365097,0.00176631087113162,0.017738359201773836,0.011086474501108648,0.07317073170731707,0.11847630795784175,0.06850530358455624,0.0001794210890773931,0.004210526315789474,0.018947368421052633,0.09894736842105263,-0.1447515922761709,-0.002265063117841336,0.024608501118568233,0.020134228187919462,0.07829977628635347,0.7095419433994108,1
2009_09_HOU_IND,1,0.1723125110435954,0.005361389752615221,0.008733624454148471,0.010917030567685589,0.04148471615720524,-0.14239310493882085,-0.003473310561554571,0.014613778705636743,0.016701461377870562,0.08350730688935282,0.8879412720888972,0.02115133988083575,0.0016794583007879134,0.012867647058823529,0.01838235294117647,0.0974264705882353,-0.04854673169781317,-0.0005560113915390502,0.012096774193548387,0.020161290322580645,0.08064516129032258,0.6083381791389391,1
2009_09_KC_JAX,0,-0.17188276884185355,-0.003878382214793387,0.010183299389002037,0.016293279022403257,0.09164969450101833,0.04280965594429418,0.002668539196270262,0.006263048016701462,0.016701461377870562,0.027139874739039668,0.18856549035495837,-0.017981143769343014,0.00040233368640002986,0.01079913606911447,0.023758099352051837,0.12095032397408208,0.08715938180771379,0.001765486563103074,0.010706638115631691,0.017130620985010708,0.042826552462526764,0.31735680200782024,0
2009_09_MIA_NE,1,0.10074101458846829,0.0011926358402508464,0.007575757575757576,0.005681818181818182,0.05113636363636364,-0.10727734203195725,-0.001623117710992768,0.016666666666666666,0.02857142857142857,0.07142857142857142,0.8681663907706266,-0.038126636518571747,-0.0008566748000997063,0.0102880658436214,0.018518518518518517,0.0411522633744856,-0.01723029816148147,0.0010505433810854426,0.013574660633484163,0.013574660633484163,0.05429864253393665,0.49620402878382913,1
2009_09_PIT_DEN,0,0.0893908496999461,0.002344421991880253,0.01293103448275862,0.01939655172413793,0.0603448275862069,-0.0691624633473981,-0.0016673587218963876,0.011013215859030838,0.022026431718061675,0.05286343612334802,0.6663952765894492,0.03667137457628355,0.0026929871075234355,0.0021141649048625794,0.012684989429175475,0.042283298097251586,-0.14639128736824536,-0.003939173250929916,0.0136986301369863,0.0319634703196347,0.0593607305936073,0.7332448600955086,1
2009_09_SD_NYG,1,0.05891411903715604,0.001372949777793221,0.014134275618374558,0.014134275618374558,0.044169611307420496,-0.05134260835967509,-0.001192245761426311,0.013043478260869565,0.03260869565217391,0.08043478260869565,0.5973001670800545,0.03795215617266689,0.0007382295428290693,0.008869179600886918,0.017738359201773836,0.05321507760532151,-0.0043496130666024905,0.00012382595925119282,0.016877637130801686,0.014767932489451477,0.04430379746835443,0.600102053535092,0
2009_09_TEN_SF,0,-0.09456940898386243,-0.0030048458481105834,0.019867549668874173,0.02207505518763797,0.037527593818984545,0.08197322860031625,0.00046096528449473786,0.012121212121212121,0.01616161616161616,0.07676767676767676,0.1611132804592163,-0.06452132401479381,-0.002517659305744736,0.009411764705882352,0.011764705882352941,0.09647058823529411,-0.08586020998891444,-0.0015573702690587013,0.011928429423459244,0.019880715705765408,0.0775347912524851,0.5326429137256612,1
